filename,label,mean_intensity,std_intensity,variance_intensity,min_intensity,max_intensity,skewness,kurtosis,energy_intensity,entropy_intensity,glcm_contrast,glcm_dissimilarity,glcm_asm,glcm_correlation,glcm_energy,glcm_homogeneity,glcm_entropy,glcm_autocorrelation,glcm_idm,glcm_max_prob,glcm_variance,glcm_sum_avg,glcm_sum_entropy,glcm_cluster_shade
122.png,0,20.093385416666667,36.5018161362868,1332.3825812472874,0,139,1.354025277241516,-0.0014388024104952102,0.5783541699536265,1.5602802368195736,72.9072421555471,2.5374379971174372,0.5657964017985494,0.9727674772193448,0.7521936263039481,0.7849164550449915,3.478016063528904,1721.3471757322177,0.793685407494474,0.7535216178521618,8.664488980923446e-06,32639.999999999993,213.53519352383648,1223906.0374495576
123.png,0,19.410017361111112,35.8782096947782,1287.2459309024762,0,141,1.3971994908936547,0.12050215683992649,0.5875249946981453,1.5302941374538188,71.5667297272514,2.486667483646033,0.5749622488027324,0.9723327065638707,0.7582619311872867,0.7899253045181419,3.40961749139687,1649.2076882845188,0.7979822706973073,0.7595188284518829,8.802871089181306e-06,32640.0,208.81887671339913,1164245.7690821076
124.png,0,19.512378472222224,36.671825672610225,1344.8227981623145,0,148,1.4378041716214656,0.23654896066592057,0.5962237016911824,1.5056315605182748,76.65995923128767,2.5418321049470345,0.5837225046910314,0.9716345285345986,0.7640166308056235,0.7943738634274052,3.347276321713132,1709.653608786611,0.8022012579134995,0.7653068340306834,8.937504069700195e-06,32640.0,211.18076829400752,1244968.4823991326
125.png,1,14.518385416666666,27.97718394868712,782.7228216986762,0,100,1.4943413413867352,0.38978987421078326,0.6119040191379387,1.3850993054375265,30.062967684098652,1.3760969039408117,0.5979722822107648,0.9808894572134336,0.7732859107168115,0.8241573934654505,2.9861820894613884,987.618479776848,0.8319859835013651,0.7745990237099024,9.156674101242703e-06,32640.0,136.19447538732035,556548.9837644713
126.png,1,15.233402777777778,28.840984694412324,831.8023981433258,0,99,1.442231557624722,0.22348349715483318,0.6042212930449353,1.404056669290552,31.097331104148616,1.4319776220655005,0.5905229873010804,0.9813973223406063,0.7684541365518115,0.8192144868865121,3.03912416401198,1057.6568514644352,0.8274154682832235,0.7697001394700139,9.041317723992956e-06,32640.0,141.3056904006247,606479.58408511
127.png,1,15.222725694444444,28.496782119771016,812.066591181701,0,102,1.4115970917137581,0.1301892785684351,0.5985364298061999,1.41439162671244,29.390766530699203,1.4180414894114253,0.5850675064706865,0.9819901209026605,0.7648963211966828,0.8170439534805778,3.0624142311059845,1038.1572524407252,0.8255156537650296,0.766126220362622,8.957728125359855e-06,32640.0,139.0584824790089,583739.2893567916
128.png,1,15.22826388888889,28.20322048272199,795.4216455970292,0,114,1.3856616599155116,0.05819570891682746,0.5927887941295132,1.4270403634680537,27.67396695902965,1.3844687884783187,0.57936762845671,0.9826864638228221,0.7611612850212658,0.8156392689146695,3.081948645778912,1022.0384065550907,0.8243500795453356,0.7624128312412831,8.871335828767493e-06,32639.999999999993,136.20537702340488,565353.1623182388
129.png,1,15.144930555555556,27.764442600416892,770.8642729118443,0,104,1.3583645298955715,-0.019249022091788248,0.5882181471323946,1.4330745696228346,25.843965040587342,1.3351140561265202,0.5748996743645619,0.9833156836869308,0.7582206563390125,0.8154609282244475,3.090329198377731,995.5035913528592,0.8247913214687608,0.7594490934449093,8.802715042482384e-06,32640.0,133.27144671577275,538620.7187058261
130.png,1,15.723663194444445,28.568172773364143,816.1404956087844,0,99,1.3349953813837105,-0.0872092146684662,0.5833509009735096,1.4510357646151297,28.32420154876022,1.385491544265737,0.5698353854681665,0.9827282000561798,0.754873670945746,0.812916039426796,3.1307023739139654,1057.94279986053,0.8223913724952079,0.756084379358438,8.724977428102899e-06,32640.0,136.93804032468984,585865.7910256751
131.png,1,15.736302083333333,28.278619872281034,799.6803418809677,0,101,1.3140392763566784,-0.13385889185188704,0.5764208086348556,1.4767519357272065,28.30547113437667,1.385507081458714,0.5627011047274835,0.9823835694619933,0.7501332663664599,0.8108155513829005,3.1801515083195904,1041.9843444909343,0.8214913109520997,0.75139470013947,8.61729180755673e-06,32640.0,136.50242472849715,568726.2760504325
132.png,1,15.921996527777777,28.280295496599535,799.7751133749879,0,105,1.290050773260705,-0.18597916015772897,0.5697451208604476,1.5042548237038273,27.711129553930427,1.376951340137655,0.5560910167211359,0.9827545375572435,0.7457143054436798,0.8079096877835296,3.2298607030281867,1048.3093619246863,0.818743265564787,0.7469839609483961,8.516470154802402e-06,32640.0,138.24653252610463,569336.2498748162
133.png,1,15.757777777777777,27.684044653826536,766.4063283950617,0,98,1.2641622016968836,-0.25065866250732904,0.5637284343248797,1.5187210855593203,26.3524668029281,1.34687425231823,0.5501627514710885,0.982885321408582,0.7417287810446442,0.8068432016536234,3.254062338015833,1010.262221059972,0.8182502655205904,0.7429567642956765,8.425081284417822e-06,32640.0,135.2119218273028,534063.6804607994
134.png,1,15.526458333333334,27.052182623197325,731.8205846788194,0,94,1.247717009040395,-0.2855142253097456,0.5585995925973394,1.5314812449833013,25.283390375986443,1.3238398166465841,0.5449489406823714,0.9828031698823796,0.7382056923235025,0.8058403023242255,3.271279978033216,969.048361227336,0.8172198193833528,0.7395048814504881,8.347239032141177e-06,32639.999999999993,131.52082049545203,498850.2311226156
135.png,1,15.443645833333333,26.68035556020591,711.8413728190105,0,98,1.2332498138395125,-0.3071966872630636,0.5534032729292154,1.5520216555168864,24.316135010184016,1.3011325738345412,0.5397517732401388,0.9829962734065346,0.7346770854433166,0.8046930968035702,3.30593901696011,946.7962866108787,0.8159536293459416,0.735965829846583,8.267649093938118e-06,32640.0,131.07988350260575,479432.769258597
136.png,1,15.827239583333334,27.084131353978183,733.550171199544,0,98,1.2154295726985473,-0.3414911491590926,0.5470328121852468,1.584542828297232,25.503023224092534,1.3398372169021848,0.5334712331913543,0.9826933566132356,0.7303901953595341,0.8008125522739198,3.3751906272601766,980.3123082287309,0.8115099181686123,0.7317119944211995,8.172190093412823e-06,32640.0,136.17317498789512,502219.02261477936
137.png,1,16.03998263888889,27.199696472463494,739.823488194143,0,98,1.2003942078089167,-0.367971203668195,0.5403262023628137,1.615838594750918,25.72317572930085,1.364933394315047,0.526887522557022,0.9826911720043948,0.7258693192981023,0.7978047156189979,3.438855331680813,993.3484658298466,0.8103122812976677,0.7270746164574616,8.06897864326169e-06,32640.0,138.64093576296392,509732.5314958022
138.png,1,16.63782986111111,28.099463644277137,789.5798570960526,0,103,1.1964201728258157,-0.36476377930728177,0.5368784571935771,1.6425729434718774,26.839208981811677,1.411855242963826,0.5235781436334999,0.9830779000856182,0.7235861129030319,0.7937220415658274,3.492370328266491,1062.7600941422595,0.8066484064032812,0.7248430962343096,8.019359595910224e-06,32640.0,145.75886505237284,563149.7533952654
139.png,1,16.888194444444444,28.4264499203348,808.0630550733024,0,104,1.1918144038266423,-0.36869510118639237,0.5342443593489682,1.6589743897557896,26.886231202186085,1.4307711553836677,0.5210158470676864,0.9834359361239181,0.7218133597791073,0.7921891916874264,3.5305875944333724,1089.8326011157603,0.8053511953152054,0.7230997210599721,7.980745682000254e-06,32640.0,149.63583654292097,583780.1747723898
140.png,1,16.563975694444444,27.793829329136834,772.496948777187,0,101,1.1859990904634496,-0.38132067703242,0.5319753465381312,1.6612847819379275,25.903121662787164,1.407561871582607,0.5187388881756665,0.9833067660399314,0.7202343022058665,0.7924405455316461,3.5333165540627567,1043.596112273361,0.8068371981652096,0.7215481171548117,7.946720985679316e-06,32640.0,145.61547578826128,545880.6084041764
